Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCC30,2578.0,OUT018
FDE58,2066.0,OUT035
FDC05,1276.0,OUT019
FDY15,2529.0,OUT046
FDG14,2445.0,OUT046
FDL08,3954.0,OUT049
FDQ47,648.0,OUT013
FDN12,1894.0,OUT035
FDW10,2876.0,OUT013
FDD02,2026.0,OUT035
FDX35,1752.0,OUT010
FDT35,2753.0,OUT046
DRN47,988.0,OUT019
FDB11,1648.0,OUT010
FDN20,2598.0,OUT045
FDB59,3298.0,OUT035
FDJ58,2692.0,OUT045
FDU60,2741.0,OUT046
FDS03,1186.0,OUT049
FDU40,1156.0,OUT019
DRH15,868.0,OUT049
FDD04,3746.0,OUT027
FDQ01,4037.0,OUT046
FDF28,2174.0,OUT035
FDD22,-124.0,OUT010
FDY19,1893.0,OUT046
FDN33,1666.0,OUT035
FDV36,2150.0,OUT035
FDW01,508.0,OUT010
FDJ28,3170.0,OUT049
FDB17,2970.0,OUT035
FDM40,2338.0,OUT049
FDV46,2154.0,OUT045
FDQ44,2030.0,OUT049
NCD42,621.0,OUT046
DRH37,2607.0,OUT046
FDR10,2366.0,OUT018
NCD06,2194.0,OUT027
FDI53,2605.0,OUT046
FDG16,3540.0,OUT035
DRB25,1719.0,OUT046
FDY09,2789.0,OUT046
FDX48,2398.0,OUT045
FDC03,1236.0,OUT010
FDT47,1734.0,OUT035
FDW44,4222.0,OUT027
FDT24,1356.0,OUT017
FDT12,1712.0,OUT019
NCS38,1923.0,OUT035
FDO39,3066.0,OUT035
FDA13,653.0,OUT046
FDO48,3674.0,OUT035
DRJ01,2610.0,OUT017
FDD53,438.0,OUT018
NCT05,4126.0,OUT049
FDQ51,734.0,OUT045
FDU60,2756.0,OUT013
FDC59,1081.0,OUT046
FDP36,1074.0,OUT035
NCM19,1860.0,OUT017
FDL16,848.0,OUT035
FDE50,2798.0,OUT018
NCR18,773.0,OUT013
NCD30,1683.0,OUT035
FDH31,1740.0,OUT013
FDD56,872.0,OUT019
FDC47,3722.0,OUT049
FDZ21,1492.0,OUT045
FDM01,1810.0,OUT049
FDF24,1444.0,OUT013
FDW23,740.0,OUT017
FDY52,784.0,OUT018
DRH37,4056.0,OUT027
DRO47,3272.0,OUT027
FDR25,4346.0,OUT049
FDQ24,5418.0,OUT027
DRJ51,3404.0,OUT018
NCU06,3728.0,OUT035
NCV18,1046.0,OUT018
NCC06,3470.0,OUT027
FDZ01,1494.0,OUT018
FDT14,2048.0,OUT017
FDD11,2108.0,OUT019
FDN09,3948.0,OUT017
NCO18,878.0,OUT010
FDZ50,2870.0,OUT045
FDS44,3864.0,OUT013
FDI36,3096.0,OUT045
FDA26,1580.0,OUT010
NCY53,1890.0,OUT049
FDF32,3274.0,OUT049
FDF59,100.0,OUT010
FDB20,1241.0,OUT046
DRH11,1064.0,OUT035
FDT03,3058.0,OUT049
NCH06,3964.0,OUT035
FDR55,3126.0,OUT049
FDI10,2902.0,OUT035
FDZ12,2158.0,OUT045
FDM12,3130.0,OUT049
DRB25,1632.0,OUT045
NCS41,2921.0,OUT013
NCT53,2674.0,OUT049
NCD55,697.0,OUT013
FDY08,2386.0,OUT049
NCP55,1000.0,OUT049
FDA33,2408.0,OUT013
FDQ33,2408.0,OUT013
FDE45,4310.0,OUT027
FDT26,2032.0,OUT013
NCV53,3864.0,OUT049
FDK60,3082.0,OUT027
NCJ29,1333.0,OUT046
FDI15,4074.0,OUT045
FDX21,1808.0,OUT013
FDV49,2260.0,OUT019
DRO59,1255.0,OUT046
FDZ14,1922.0,OUT045
FDP32,3470.0,OUT027
FDC33,3292.0,OUT017
FDT14,52.0,OUT010
NCN54,2710.0,OUT027
FDR57,3986.0,OUT027
DRK12,575.0,OUT046
FDX52,3246.0,OUT049
FDX08,932.0,OUT010
FDP10,-244.0,OUT010
NCP50,1174.0,OUT045
NCL06,4109.0,OUT013
FDP25,3516.0,OUT013
FDE53,1728.0,OUT013
FDL27,1190.0,OUT017
FDC35,3382.0,OUT049
DRJ47,802.0,OUT010
FDD16,994.0,OUT018
NCN42,2434.0,OUT049
FDC38,3566.0,OUT027
NCO07,3246.0,OUT045
FDQ20,766.0,OUT049
FDI32,1805.0,OUT046
FDN20,808.0,OUT010
DRJ51,5084.0,OUT027
FDU08,1492.0,OUT045
DRN37,756.0,OUT019
FDD05,40.0,OUT010
FDW15,2417.0,OUT046
FDI52,1985.0,OUT046
DRM11,4236.0,OUT049
NCO06,424.0,OUT045
FDU38,3118.0,OUT049
FDU59,2322.0,OUT018
FDJ10,2249.0,OUT046
FDM13,2226.0,OUT049
NCJ30,728.0,OUT019
FDM45,1756.0,OUT018
FDP36,826.0,OUT045
NCD30,-358.0,OUT010
FDN48,1596.0,OUT017
FDY32,2654.0,OUT049
FDU47,2305.0,OUT046
FDF17,1236.0,OUT019
FDP34,2574.0,OUT017
FDA47,2750.0,OUT049
DRD27,3068.0,OUT027
FDW38,862.0,OUT045
FDZ15,40.0,OUT019
FDZ03,4478.0,OUT027
NCN19,3084.0,OUT049
FDG02,3148.0,OUT035
FDS31,3092.0,OUT035
FDW43,1760.0,OUT019
FDZ47,-248.0,OUT010
FDO57,2634.0,OUT017
NCL07,689.0,OUT013
NCV42,1795.0,OUT013
FDP40,1948.0,OUT017
FDP48,1072.0,OUT019
FDH21,2640.0,OUT017
NCP02,1060.0,OUT049
FDK24,870.0,OUT049
FDC41,1116.0,OUT045
FDF08,1534.0,OUT017
FDO49,1014.0,OUT017
FDS56,5622.0,OUT027
FDX46,806.0,OUT018
FDQ07,3572.0,OUT013
FDC32,-452.0,OUT010
FDT21,2032.0,OUT019
FDG58,2430.0,OUT045
FDW14,1562.0,OUT049
DRA12,3708.0,OUT027
FDV27,1524.0,OUT013
DRD25,1846.0,OUT013
DRF48,4432.0,OUT027
FDX24,1596.0,OUT017
DRJ51,3635.0,OUT046
FDE45,2770.0,OUT045
FDE14,1693.0,OUT046
FDG53,2116.0,OUT045
FDT08,2377.0,OUT046
DRC27,5352.0,OUT027
FDG20,2966.0,OUT035
FDC21,1793.0,OUT046
FDV31,2566.0,OUT018
FDB58,2216.0,OUT045
FDV23,1989.0,OUT046
FDA25,-200.0,OUT019
FDC15,2501.0,OUT046
FDU47,2366.0,OUT049
FDE23,880.0,OUT013
FDS08,2848.0,OUT013
FDW03,3190.0,OUT027
FDJ60,2404.0,OUT018
FDM34,2152.0,OUT017
FDW33,1728.0,OUT013
FDZ40,944.0,OUT013
FDE33,1116.0,OUT018
NCC06,98.0,OUT010
FDU11,1905.0,OUT046
FDL44,2686.0,OUT017
NCZ29,2089.0,OUT017
FDG28,1976.0,OUT010
FDL12,774.0,OUT018
FDD52,1868.0,OUT017
FDO15,1280.0,OUT013
NCN29,2274.0,OUT027
FDW36,1776.0,OUT013
FDB21,3777.0,OUT046
FDZ28,2156.0,OUT013
FDY10,1964.0,OUT035
DRG39,978.0,OUT017
FDN28,1752.0,OUT013
FDV15,1786.0,OUT035
DRI13,3580.0,OUT035
FDH20,1613.0,OUT046
FDY51,3524.0,OUT013
FDE16,3336.0,OUT013
FDX40,382.0,OUT018
FDC48,1074.0,OUT018
FDS14,2489.0,OUT046
FDX56,3444.0,OUT017
FDI10,2769.0,OUT046
FDI14,2312.0,OUT013
DRM48,646.0,OUT013
NCH07,3942.0,OUT027
FDY26,3432.0,OUT013
FDD02,3374.0,OUT027
FDM12,3029.0,OUT046
DRF01,366.0,OUT010
FDV36,2033.0,OUT046
DRI59,3594.0,OUT013
FDV03,2248.0,OUT018
FDO39,3028.0,OUT017
NCB07,2856.0,OUT018
FDH38,3326.0,OUT027
FDZ13,986.0,OUT035
NCZ30,1937.0,OUT046
NCA06,697.0,OUT035
FDB04,1558.0,OUT049
FDN50,1608.0,OUT013
NCG06,4138.0,OUT049
NCY17,482.0,OUT018
FDC23,2849.0,OUT046
FDK33,3470.0,OUT049
FDR03,3474.0,OUT049
FDZ07,996.0,OUT045
FDO38,1316.0,OUT013
FDS59,1789.0,OUT046
DRM11,2200.0,OUT019
FDX52,4590.0,OUT027
DRJ35,752.0,OUT018
NCP53,3761.0,OUT046
FDW15,508.0,OUT019
DRI47,2206.0,OUT045
DRZ11,2140.0,OUT035
FDS02,3200.0,OUT013
DRD49,3502.0,OUT018
FDW38,1030.0,OUT049
FDR21,908.0,OUT019
FDE40,1136.0,OUT013
FDI02,1732.0,OUT045
FDQ04,578.0,OUT045
FDY14,4264.0,OUT017
NCT54,1529.0,OUT046
DRD25,1882.0,OUT017
DRE01,3708.0,OUT045
FDJ12,1448.0,OUT010
NCZ05,1746.0,OUT049
DRB25,-164.0,OUT019
NCC31,2390.0,OUT045
FDM16,1198.0,OUT045
DRG11,1812.0,OUT049
FDV24,3830.0,OUT027
FDV43,745.0,OUT046
FDG05,2284.0,OUT018
FDV23,32.0,OUT010
FDI58,1296.0,OUT018
FDQ11,4212.0,OUT017
FDC05,4622.0,OUT027
FDF40,4008.0,OUT013
FDU02,3350.0,OUT018
FDT32,3048.0,OUT013
NCF06,4182.0,OUT017
FDT46,904.0,OUT013
FDR58,-424.0,OUT010
FDY04,2637.0,OUT046
FDT58,2554.0,OUT045
FDE46,2534.0,OUT049
DRH11,1010.0,OUT017
DRI51,2731.0,OUT046
FDC35,3326.0,OUT017
FDP45,4164.0,OUT035
FDC45,2762.0,OUT017
FDU01,2912.0,OUT045
FDJ53,8.0,OUT010
FDJ46,2858.0,OUT017
FDX07,3056.0,OUT013
NCI30,3988.0,OUT049
FDE47,3442.0,OUT027
FDV48,1238.0,OUT045
FDN16,-208.0,OUT019
FDM52,2384.0,OUT013
FDA32,4898.0,OUT027
FDH05,3792.0,OUT017
FDW25,-500.0,OUT010
FDQ09,1837.0,OUT046
NCM17,-1186.0,OUT010
DRM59,2467.0,OUT046
FDV47,2822.0,OUT027
DRE15,1352.0,OUT035
FDS25,-152.0,OUT010
NCZ05,1408.0,OUT018
NCV05,528.0,OUT019
DRM37,3111.0,OUT046
FDV58,4526.0,OUT027
FDN22,5482.0,OUT027
NCO06,626.0,OUT049
FDT56,-904.0,OUT019
FDM02,1516.0,OUT013
FDA09,2905.0,OUT046
NCC06,2124.0,OUT035
NCL54,2890.0,OUT049
NCB55,1014.0,OUT017
FDB12,1824.0,OUT017
NCA54,2920.0,OUT049
NCS38,1940.0,OUT049
FDC02,4198.0,OUT049
FDK44,836.0,OUT019
FDE16,3408.0,OUT035
NCS05,2218.0,OUT035
FDZ59,2598.0,OUT045
FDI20,3456.0,OUT017
FDQ14,2397.0,OUT046
FDF53,3012.0,OUT017
FDW25,1468.0,OUT017
NCQ43,-218.0,OUT010
FDX52,3144.0,OUT013
FDE28,3560.0,OUT045
FDN15,2306.0,OUT017
FDO28,2000.0,OUT017
FDQ33,2316.0,OUT045
FDM22,-960.0,OUT010
FDJ03,944.0,OUT017
FDI16,834.0,OUT045
FDI09,5302.0,OUT027
FDX55,3496.0,OUT013
FDS23,3486.0,OUT027
DRC12,2958.0,OUT045
FDH41,3518.0,OUT049
FDN01,2824.0,OUT013
FDV55,2206.0,OUT045
NCJ19,939.0,OUT013
NCY29,-1034.0,OUT010
FDP03,1774.0,OUT018
FDZ52,1674.0,OUT045
FDH31,-252.0,OUT010
FDQ19,3634.0,OUT018
FDS15,1870.0,OUT035
FDN32,2996.0,OUT017
FDH32,1686.0,OUT049
FDF33,1860.0,OUT017
FDJ22,3017.0,OUT046
FDG56,-848.0,OUT010
FDC05,3145.0,OUT046
FDK09,3628.0,OUT013
NCV29,2692.0,OUT045
NCC43,2016.0,OUT019
NCA42,2590.0,OUT049
FDC10,1945.0,OUT046
FDC16,1528.0,OUT013
NCL17,2253.0,OUT013
FDA51,1992.0,OUT035
FDW01,2514.0,OUT017
NCF30,1908.0,OUT045
FDN49,784.0,OUT013
FDY20,1406.0,OUT045
FDC15,2376.0,OUT045
FDY24,929.0,OUT046
NCG43,1584.0,OUT017
FDA48,3560.0,OUT013
NCF55,696.0,OUT017
FDL38,1614.0,OUT049
NCQ29,3802.0,OUT018
FDC34,2608.0,OUT017
FDP36,2370.0,OUT027
FDN50,-372.0,OUT010
FDO23,1618.0,OUT049
FDT56,1040.0,OUT013
FDT13,4454.0,OUT027
FDZ03,3068.0,OUT013
FDQ03,1856.0,OUT010
FDU44,2528.0,OUT045
FDD03,3754.0,OUT049
NCH30,1815.0,OUT013
FDS60,940.0,OUT010
FDG08,2761.0,OUT046
FDX38,936.0,OUT017
FDD22,1900.0,OUT017
FDW51,3432.0,OUT013
FDL09,2812.0,OUT017
FDZ60,1630.0,OUT045
NCH07,2493.0,OUT046
NCQ41,3218.0,OUT049
FDW04,2218.0,OUT049
FDI08,5438.0,OUT027
FDR19,448.0,OUT019
FDV13,1457.0,OUT046
FDB52,4140.0,OUT017
FDZ48,3246.0,OUT027
NCO14,846.0,OUT049
FDZ50,3016.0,OUT013
FDN27,0.0,OUT019
FDQ60,2032.0,OUT013
FDR49,852.0,OUT017
DRJ35,2496.0,OUT027
DRI49,1400.0,OUT017
FDB47,3408.0,OUT017
FDP37,72.0,OUT010
FDR26,2906.0,OUT049
FDY31,416.0,OUT019
FDC11,1344.0,OUT045
DRP47,4064.0,OUT035
NCY54,2422.0,OUT018
FDR27,2157.0,OUT046
FDQ21,84.0,OUT019
NCQ29,4221.0,OUT035
FDJ02,2405.0,OUT046
FDE21,1598.0,OUT018
FDM39,2825.0,OUT046
FDZ01,1782.0,OUT017
NCB19,1116.0,OUT018
FDU03,2937.0,OUT046
FDP27,3070.0,OUT049
DRF01,2206.0,OUT045
FDM03,1846.0,OUT049
FDV01,2533.0,OUT046
FDS16,2393.0,OUT046
FDO45,1622.0,OUT035
NCX06,2972.0,OUT035
FDP13,693.0,OUT046
NCR38,3700.0,OUT018
FDA01,1044.0,OUT013
FDT26,2032.0,OUT017
FDD44,5590.0,OUT027
FDB26,992.0,OUT013
FDP45,2104.0,OUT019
NCP55,929.0,OUT046
FDT23,1400.0,OUT017
FDO51,668.0,OUT045
FDA44,949.0,OUT046
NCJ31,3492.0,OUT018
FDX37,1516.0,OUT045
NCD18,3706.0,OUT049
FDN40,3914.0,OUT027
FDL33,3172.0,OUT017
DRF48,3136.0,OUT035
FDW08,1810.0,OUT035
FDX39,3178.0,OUT018
FDB38,2734.0,OUT049
FDY46,2714.0,OUT018
NCB06,2594.0,OUT049
FDA34,2882.0,OUT035
FDA35,1894.0,OUT045
FDQ07,3634.0,OUT035
FDU32,1882.0,OUT045
FDU26,2032.0,OUT013
FDU13,376.0,OUT010
FDO09,4326.0,OUT035
FDW03,-196.0,OUT019
FDB38,2664.0,OUT013
FDL26,552.0,OUT010
NCN43,1872.0,OUT045
FDH08,3566.0,OUT045
NCC31,584.0,OUT019
FDH14,2402.0,OUT035
FDL40,1686.0,OUT017
FDD20,2112.0,OUT035
NCV53,3908.0,OUT035
FDD16,1108.0,OUT045
FDP24,2042.0,OUT035
FDQ25,2712.0,OUT045
FDM38,1052.0,OUT035
NCT18,894.0,OUT010
FDM34,2222.0,OUT049
DRH37,730.0,OUT010
NCE07,2311.0,OUT013
FDG12,2028.0,OUT013
FDB59,1248.0,OUT010
FDS10,2608.0,OUT018
FDN21,624.0,OUT010
FDM02,1388.0,OUT045
FDO44,1914.0,OUT049
NCN17,1718.0,OUT017
FDH16,1242.0,OUT018
FDL44,2561.0,OUT046
FDY47,2190.0,OUT017
DRI39,907.0,OUT046
NCX54,1408.0,OUT018
FDE59,621.0,OUT046
FDO46,2966.0,OUT045
DRE13,1431.0,OUT046
FDW14,1544.0,OUT013
FDF35,1717.0,OUT046
FDO50,-428.0,OUT019
DRF49,1930.0,OUT017
FDT60,2114.0,OUT049
FDP38,724.0,OUT045
FDA31,4182.0,OUT027
FDY52,-864.0,OUT010
FDD03,5118.0,OUT027
FDN52,1176.0,OUT018
FDU20,56.0,OUT010
FDD22,1882.0,OUT035
NCB55,-1008.0,OUT019
FDN27,1832.0,OUT045
FDD16,1288.0,OUT013
FDW48,1305.0,OUT046
DRN35,508.0,OUT045
FDX25,2986.0,OUT049
DRD49,3824.0,OUT049
FDE21,-60.0,OUT019
FDN44,2660.0,OUT035
DRC01,960.0,OUT049
NCK30,3953.0,OUT046
FDU39,1020.0,OUT013
FDB49,1688.0,OUT013
FDS12,1896.0,OUT045
FDR57,2314.0,OUT018
FDX22,4814.0,OUT027
FDC60,1540.0,OUT013
NCE42,3766.0,OUT049
NCK42,3510.0,OUT049
DRE01,3902.0,OUT017
FDE57,2018.0,OUT018
DRK59,1768.0,OUT019
FDB10,5182.0,OUT027
FDQ25,2817.0,OUT046
FDY26,3472.0,OUT017
FDG28,4014.0,OUT049
FDM14,1862.0,OUT049
NCH29,1678.0,OUT049
FDD48,1954.0,OUT049
FDC17,3246.0,OUT045
DRH49,2804.0,OUT027
FDN44,2318.0,OUT018
FDC29,1800.0,OUT045
DRK01,-396.0,OUT019
FDD48,1924.0,OUT017
FDB59,3208.0,OUT013
FDY45,2104.0,OUT010
FDX60,1392.0,OUT035
FDT09,252.0,OUT010
DRB24,2216.0,OUT018
FDL13,3834.0,OUT035
FDN16,1826.0,OUT035
FDK57,1992.0,OUT013
FDO22,2822.0,OUT027
FDC57,1208.0,OUT010
FDZ13,2318.0,OUT027
FDW27,2544.0,OUT013
FDX10,770.0,OUT049
FDY08,2024.0,OUT018
FDA49,1478.0,OUT017
FDC32,1270.0,OUT018
FDO04,1030.0,OUT035
NCZ54,2567.0,OUT013
FDY40,758.0,OUT045
FDW36,1634.0,OUT045
FDE11,3040.0,OUT017
DRE37,2906.0,OUT045
NCK19,3112.0,OUT017
FDT19,2936.0,OUT035
FDE56,950.0,OUT045
FDZ57,176.0,OUT010
FDB35,1674.0,OUT035
FDF09,-1300.0,OUT010
FDO34,2689.0,OUT046
FDA55,3613.0,OUT046
NCM18,1090.0,OUT035
FDJ20,88.0,OUT019
DRQ35,116.0,OUT019
FDG02,3068.0,OUT013
NCU29,2036.0,OUT018
FDL27,2510.0,OUT027
NCA54,2942.0,OUT035
FDJ32,1158.0,OUT035
FDB21,1892.0,OUT019
FDR46,2436.0,OUT035
FDZ32,1757.0,OUT046
DRF36,3098.0,OUT017
NCU54,3370.0,OUT017
NCI31,651.0,OUT017
DRA59,3084.0,OUT035
NCC55,524.0,OUT045
FDE44,566.0,OUT018
NCN26,1600.0,OUT018
FDC11,1522.0,OUT049
FDV24,2502.0,OUT035
FDR40,-528.0,OUT019
NCQ17,2574.0,OUT049
FDC46,2832.0,OUT045
NCM18,999.0,OUT046
FDK16,1561.0,OUT046
FDI28,1406.0,OUT017
FDS11,3358.0,OUT018
DRD13,1079.0,OUT046
FDL36,1554.0,OUT035
FDI27,888.0,OUT013
FDJ53,-12.0,OUT019
FDS44,3746.0,OUT045
FDE28,3685.0,OUT046
FDQ33,2170.0,OUT018
FDB37,3926.0,OUT017
FDQ31,1356.0,OUT045
NCQ05,2385.0,OUT046
FDE10,2176.0,OUT013
FDF38,822.0,OUT017
FDE50,1124.0,OUT019
DRG37,566.0,OUT010
NCH06,3992.0,OUT049
FDY14,4076.0,OUT045
FDO27,1652.0,OUT017
FDQ19,3982.0,OUT049
FDZ26,1860.0,OUT019
FDN51,4216.0,OUT013
FDK20,2136.0,OUT035
FDD40,2872.0,OUT018
DRI25,708.0,OUT018
FDH56,1990.0,OUT017
FDI36,4630.0,OUT027
DRH11,688.0,OUT018
NCV18,1399.0,OUT017
DRI01,2868.0,OUT049
DRE48,3268.0,OUT049
FDS51,1128.0,OUT035
FDM38,976.0,OUT017
FDB60,4522.0,OUT027
FDY58,3742.0,OUT035
FDY22,2228.0,OUT045
FDF11,5278.0,OUT027
FDZ51,1750.0,OUT035
FDQ45,3048.0,OUT017
FDF17,3238.0,OUT035
NCF31,3850.0,OUT027
FDA37,2096.0,OUT013
FDO51,789.0,OUT046
FDF34,3240.0,OUT013
FDD57,1314.0,OUT018
FDO37,3637.0,OUT046
FDR49,926.0,OUT049
FDS39,2378.0,OUT049
FDI48,2382.0,OUT027
DRM35,2948.0,OUT049
FDV57,3078.0,OUT035
FDZ55,2624.0,OUT013
FDI28,1402.0,OUT035
FDS21,1004.0,OUT045
FDT34,1732.0,OUT013
DRI25,1038.0,OUT035
FDT47,-312.0,OUT010
DRH39,1140.0,OUT045
NCD54,2194.0,OUT045
FDU16,2894.0,OUT027
NCW29,1956.0,OUT045
FDV25,4958.0,OUT027
FDM56,1886.0,OUT035
FDZ04,2526.0,OUT027
FDG59,-1260.0,OUT019
FDI56,1358.0,OUT045
FDS33,1606.0,OUT035
FDC23,2906.0,OUT049
FDT11,3106.0,OUT049
FDG17,3828.0,OUT045
FDZ44,1798.0,OUT045
FDJ52,2616.0,OUT013
DRI23,2535.0,OUT046
DRE15,-630.0,OUT010
NCF07,1659.0,OUT013
NCR29,1006.0,OUT049
FDE44,-1132.0,OUT019
FDT23,1466.0,OUT035
NCG06,4154.0,OUT017
NCU41,1090.0,OUT010
FDH46,1796.0,OUT017
FDV31,2860.0,OUT013
NCT41,3878.0,OUT027
FDE22,4006.0,OUT027
FDC26,1656.0,OUT045
DRF51,690.0,OUT017
NCY53,-112.0,OUT019
FDY21,3208.0,OUT017
FDL27,1120.0,OUT013
FDZ34,3190.0,OUT049
NCF43,374.0,OUT010
FDC21,1918.0,OUT035
FDL26,2528.0,OUT013
FDT25,8.0,OUT010
NCR30,1195.0,OUT046
DRL23,-184.0,OUT019
NCR05,3210.0,OUT049
NCE19,614.0,OUT018
FDY07,874.0,OUT035
FDB10,3810.0,OUT017
FDP57,1740.0,OUT013
FDU48,188.0,OUT019
FDH48,1520.0,OUT035
FDO33,1974.0,OUT035
NCU29,2240.0,OUT045
FDW35,717.0,OUT046
FDH05,1788.0,OUT010
FDP26,1778.0,OUT049
DRG27,824.0,OUT035
FDQ33,2421.0,OUT046
FDH20,-268.0,OUT010
FDV14,1457.0,OUT046
DRD01,963.0,OUT046
NCI17,1618.0,OUT049
FDF39,2304.0,OUT010
FDX37,1625.0,OUT046
NCX17,3800.0,OUT035
FDN03,4056.0,OUT013
NCS41,970.0,OUT010
FDH34,2836.0,OUT045
NCX53,2016.0,OUT018
FDY31,2357.0,OUT046
FDD20,2128.0,OUT017
FDE51,708.0,OUT045
FDV27,1457.0,OUT046
FDF16,2480.0,OUT035
FDZ02,1710.0,OUT049
NCK05,924.0,OUT045
FDM12,4518.0,OUT027
NCA05,2132.0,OUT018
FDX33,2490.0,OUT045
FDM25,2958.0,OUT049
FDE41,1210.0,OUT018
FDW14,1406.0,OUT045
NCD30,1531.0,OUT046
FDB23,1724.0,OUT010
FDF45,1057.0,OUT046
FDW20,2098.0,OUT017
FDF47,3426.0,OUT045
NCR05,1240.0,OUT019
DRB01,2979.0,OUT046
FDE36,2712.0,OUT013
FDU56,3054.0,OUT049
FDB23,3722.0,OUT049
FDN48,1574.0,OUT049
FDS43,3040.0,OUT013
NCN05,2943.0,OUT013
NCL53,2882.0,OUT049
FDL56,1393.0,OUT046
FDH17,1368.0,OUT018
FDP37,2009.0,OUT046
FDG09,1136.0,OUT019
FDA55,3486.0,OUT045
FDX31,3882.0,OUT049
FDJ41,4036.0,OUT045
DRC24,2396.0,OUT045
FDQ21,2100.0,OUT035
NCT54,1396.0,OUT045
FDH08,3746.0,OUT049
FDY38,3486.0,OUT018
DRM11,2202.0,OUT010
FDG32,3586.0,OUT049
NCH18,3843.0,OUT046
FDI20,3468.0,OUT035
FDA33,2112.0,OUT018
FDN45,3560.0,OUT013
FDT45,-980.0,OUT010
FDR32,3800.0,OUT035
FDA48,3570.0,OUT017
FDN23,2448.0,OUT017
NCR18,835.0,OUT035
FDD45,1517.0,OUT046
FDI22,3024.0,OUT018
FDT09,2228.0,OUT013
DRC24,3916.0,OUT027
FDT39,2433.0,OUT046
FDX28,1502.0,OUT045
FDA50,1284.0,OUT018
FDT33,4198.0,OUT027
FDQ60,2074.0,OUT049
NCM19,1540.0,OUT018
FDF40,3981.0,OUT046
NCI30,3962.0,OUT035
FDK34,3874.0,OUT049
FDA38,5238.0,OUT027
FDT02,558.0,OUT045
FDC11,1494.0,OUT017
FDD08,677.0,OUT046
NCS29,4113.0,OUT046
DRI03,910.0,OUT010
FDK48,1336.0,OUT035
FDM52,2498.0,OUT049
FDP49,1122.0,OUT035
DRA24,2671.0,OUT046
NCJ43,2828.0,OUT049
FDE11,2864.0,OUT045
FDP01,2614.0,OUT049
FDQ59,1194.0,OUT018
FDA43,1168.0,OUT019
FDL14,2596.0,OUT017
FDV50,36.0,OUT010
FDT01,4814.0,OUT027
NCC42,2332.0,OUT035
FDO28,1909.0,OUT046
FDD32,-540.0,OUT019
FDV45,3074.0,OUT035
NCW17,104.0,OUT019
NCJ17,2798.0,OUT027
NCF18,3086.0,OUT049
FDP01,2398.0,OUT045
FDH24,2412.0,OUT045
FDI38,4822.0,OUT027
FDX03,922.0,OUT035
FDY28,3433.0,OUT046
FDN34,2538.0,OUT018
FDJ02,2334.0,OUT045
FDW40,372.0,OUT019
FDX03,864.0,OUT017
FDE17,3934.0,OUT027
FDT58,2657.0,OUT046
FDI38,3400.0,OUT013
FDW22,3722.0,OUT035
FDS15,3254.0,OUT027
NCX06,2907.0,OUT013
DRK47,3758.0,OUT035
FDC23,4294.0,OUT027
FDM56,-192.0,OUT010
FDP21,3069.0,OUT046
FDP58,3453.0,OUT046
FDA27,2180.0,OUT019
FDK41,-552.0,OUT019
NCH42,3617.0,OUT046
FDG29,630.0,OUT045
FDW15,2202.0,OUT018
FDD28,746.0,OUT018
FDQ37,3170.0,OUT049
FDC23,2966.0,OUT035
FDV13,1626.0,OUT035
FDK33,3357.0,OUT046
FDO33,1856.0,OUT013
FDN21,2664.0,OUT017
NCW06,4484.0,OUT027
FDI38,3470.0,OUT035
FDC21,3238.0,OUT027
NCS05,2101.0,OUT046
NCN53,710.0,OUT049
FDV40,-664.0,OUT010
FDG60,3768.0,OUT017
NCY30,4332.0,OUT027
FDM40,2144.0,OUT045
NCO30,2893.0,OUT046
FDK10,2937.0,OUT046
FDM36,2702.0,OUT045
FDN10,1936.0,OUT013
FDM46,1246.0,OUT018
FDX50,1890.0,OUT049
FDP33,3918.0,OUT045
FDO12,3004.0,OUT045
FDC28,1832.0,OUT013
FDO31,1274.0,OUT045
FDX45,2586.0,OUT035
FDV21,2098.0,OUT049
FDH04,1634.0,OUT049
NCG54,2705.0,OUT013
FDO13,2589.0,OUT046
FDA09,4342.0,OUT027
FDC38,2212.0,OUT017
NCO42,2273.0,OUT046
FDL45,2090.0,OUT049
NCK31,885.0,OUT013
FDM39,2924.0,OUT017
FDC22,1160.0,OUT010
FDF46,1849.0,OUT046
FDQ37,2944.0,OUT045
FDH41,1452.0,OUT010
FDQ04,677.0,OUT046
NCQ02,4440.0,OUT027
FDJ57,4494.0,OUT027
NCE07,2330.0,OUT049
FDE56,1064.0,OUT013
FDI20,3426.0,OUT049
FDK36,590.0,OUT018
FDP08,4534.0,OUT027
FDF44,2230.0,OUT017
NCU53,2726.0,OUT017
FDF47,3674.0,OUT035
FDS55,460.0,OUT010
FDZ52,-156.0,OUT010
FDL04,1440.0,OUT018
NCM26,2541.0,OUT035
FDX43,2778.0,OUT049
FDP52,3766.0,OUT049
DRK49,620.0,OUT045
FDE38,2672.0,OUT013
DRF13,2452.0,OUT035
FDK41,-572.0,OUT010
FDJ04,3366.0,OUT027
FDZ44,1658.0,OUT018
FDS11,3660.0,OUT013
FDA55,3710.0,OUT049
NCW53,3051.0,OUT046
FDB49,3122.0,OUT027
FDD23,3128.0,OUT017
NCV42,1650.0,OUT045
NCZ29,1768.0,OUT018
FDQ26,1056.0,OUT013
FDV08,798.0,OUT017
FDC53,1722.0,OUT049
FDV58,1196.0,OUT010
